FileName,md5Hash,Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
VirusShare_4381b11e34f22c8b78740a57b5419c3b,4381b11e34f22c8b78740a57b5419c3b,332,0,0,0,4,0,0,326588,2,50,7,1048576,0,37040,0,0
VirusShare_bd0ede522c8871f7a46a493eea02114d,bd0ede522c8871f7a46a493eea02114d,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_ea39f87d7b7ea4c07606599a020b5504,ea39f87d7b7ea4c07606599a020b5504,332,0,0,0,4,0,0,12288,6,0,3,1048576,0,0,0,0
VirusShare_1475acd2a75e73d474e721407395df37,1475acd2a75e73d474e721407395df37,332,0,0,170,4,0,0,4096,6,0,4,1048576,0,2604,0,0
VirusShare_c1507e90db3fe9c7be7304794400b93b,c1507e90db3fe9c7be7304794400b93b,332,0,0,1,5,94208,260,36864,11,0,12,1048576,0,2786,0,0
VirusShare_c857324f492ab470a9f884d4eea92182,c857324f492ab470a9f884d4eea92182,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3152,0,0
VirusShare_de048d4f6a4d07b0e240e739028ac875,de048d4f6a4d07b0e240e739028ac875,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_24b38d32e25319434192843ca6986575,24b38d32e25319434192843ca6986575,332,0,0,0,5,0,0,4096,9,0,6,1048576,0,6912,0,0
VirusShare_23a0333523b5f7ef862169711c67b98f,23a0333523b5f7ef862169711c67b98f,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0,0
VirusShare_113250bdb5ee414e1f353520b1489f0b,113250bdb5ee414e1f353520b1489f0b,332,0,0,0,5,0,0,20480,9,0,5,1048576,0,1288,0,0
VirusShare_2aa508083e0f8fb86fff9b7ac876a7e0,2aa508083e0f8fb86fff9b7ac876a7e0,332,28,49968,0,4,78960,385,49152,8,0,5,1048576,0,66772,0,0
VirusShare_c75e655247b9644d512c907485b95d20,c75e655247b9644d512c907485b95d20,332,28,34272,0,5,0,0,65536,9,0,5,1048576,33088,42984,0,0
VirusShare_cc2439ce0e2f1a409938cac7cea2a3e0,cc2439ce0e2f1a409938cac7cea2a3e0,332,0,0,0,5,0,0,12288,9,0,5,1048576,0,62184,0,0
VirusShare_41c0a92d155d6569b28bcb8b6bb88730,41c0a92d155d6569b28bcb8b6bb88730,332,0,0,0,4,0,0,20480,7,0,4,1048576,0,70080,0,0
VirusShare_909e8c66ce11649ae9e2564bfd6069b1,909e8c66ce11649ae9e2564bfd6069b1,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_d809b43deb8888d3e2b8fa621ad642b9,d809b43deb8888d3e2b8fa621ad642b9,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,3932,1,0
VirusShare_6e791d4ff84b41c86c448cb842928fc6,6e791d4ff84b41c86c448cb842928fc6,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_5249ded7ae74b1df85d5c36df3a6f080,5249ded7ae74b1df85d5c36df3a6f080,332,0,0,0,5,0,0,4096,9,0,4,1048576,32768,18624,0,0
VirusShare_a1526b76c6aae6b51953638094014970,a1526b76c6aae6b51953638094014970,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0,0
VirusShare_3bffabd385aef88c2eb3f8db8fc82471,3bffabd385aef88c2eb3f8db8fc82471,332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,43176,0,0
VirusShare_1433398929114793884388a444e30cb0,1433398929114793884388a444e30cb0,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,286204,0,0
VirusShare_8489e883bbb2783084d9bcef0d0e4f3a,8489e883bbb2783084d9bcef0d0e4f3a,332,0,0,0,4,0,0,4096,5,12,4,1048576,0,0,0,0
VirusShare_4bce5a7082de825d5ce042537ee85e32,4bce5a7082de825d5ce042537ee85e32,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_2526bede25dd3deee8319d14df621e32,2526bede25dd3deee8319d14df621e32,332,0,0,0,5,0,0,4096,9,0,4,1048576,0,3680,0,0
VirusShare_7df2c190139c7d673a8da7e4c6b1f6f5,7df2c190139c7d673a8da7e4c6b1f6f5,332,0,0,0,4,0,0,274724,2,50,5,1048576,0,9724,0,0
VirusShare_e1a573768fdc6a54603ff4db5973d070,e1a573768fdc6a54603ff4db5973d070,332,0,0,0,5,0,0,12288,9,0,5,1048576,0,0,0,0
VirusShare_a828ec7a6ff19082796f1a2a0b250091,a828ec7a6ff19082796f1a2a0b250091,332,0,0,2,4,0,0,4096,6,0,4,1048576,0,50334952,0,0
VirusShare_13aa28f578f2cb27bcf6911406af731b,13aa28f578f2cb27bcf6911406af731b,332,0,0,0,4,0,0,247692,2,50,4,1048576,0,7132,0,0
VirusShare_caf57ca7d74cae6d0e471d303bb26fc0,caf57ca7d74cae6d0e471d303bb26fc0,332,0,0,0,5,0,0,221184,9,0,5,1048576,32768,54960,0,0
VirusShare_5385d9756334246b81df60dac517b7b1,5385d9756334246b81df60dac517b7b1,332,0,0,4,4,0,0,4096,6,0,3,1048576,0,305260,0,0
VirusShare_8595f9ddaec7bc492d6646d90001795c,8595f9ddaec7bc492d6646d90001795c,332,28,4240,0,4,194880,83,4096,7,10,4,1048576,0,9808,0,0
VirusShare_4120dfd936a60e7cde19201bbd13d955,4120dfd936a60e7cde19201bbd13d955,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_1191f78f911ef8843e64e22749c6fbf1,1191f78f911ef8843e64e22749c6fbf1,332,0,0,0,4,0,0,233832,2,50,6,1048576,0,12940,0,0
VirusShare_bd107c45d28b05b9b3e030d247a88310,bd107c45d28b05b9b3e030d247a88310,332,28,57344,0,4,57648,527,70284,8,0,8,1048576,64,972,0,0
VirusShare_bd73ea0b15ba6c96d53d87584c7cac32,bd73ea0b15ba6c96d53d87584c7cac32,332,0,0,0,5,0,0,8192,9,0,5,1048576,1024,0,0,0
VirusShare_265a18631e2100a056ab4591b4a1c250,265a18631e2100a056ab4591b4a1c250,332,28,6964,0,4,0,0,4096,6,0,3,1048576,0,12831,0,0
VirusShare_bb52b80c938ff8cbb603342d531c8aeb,bb52b80c938ff8cbb603342d531c8aeb,332,0,0,0,5,0,0,0,12,0,4,1048576,32832,0,0,0
VirusShare_45aa3a60e2ac4922c17682d414cc3080,45aa3a60e2ac4922c17682d414cc3080,332,0,0,0,4,32608,79,24576,8,0,6,1048576,64,7357,0,0
VirusShare_6ecf6e2473958dec3fefd167769f8854,6ecf6e2473958dec3fefd167769f8854,332,0,0,1,4,0,0,0,2,1,7,2097152,0,340992,0,0
VirusShare_b63851a599a0b28d1a875d30f345ed7b,b63851a599a0b28d1a875d30f345ed7b,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,339628,0,0
VirusShare_840ac0427dc5fb44f41d3bef52596480,840ac0427dc5fb44f41d3bef52596480,332,0,0,0,5,147456,261,32768,11,0,9,1048576,0,2544,0,0
VirusShare_5cb198c11663b7971917ddfe3465236b,5cb198c11663b7971917ddfe3465236b,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,542620,0,0
VirusShare_c1222bc4a048ca94a3a93f72b243171b,c1222bc4a048ca94a3a93f72b243171b,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_be5755e0e2146fcef245925a5015f100,be5755e0e2146fcef245925a5015f100,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0,0
VirusShare_86c08a840c5828dadc7a7bb3078091d0,86c08a840c5828dadc7a7bb3078091d0,332,0,0,0,5,0,0,28672,9,0,5,1048576,32768,173800,0,0
VirusShare_e33deb9f125d56ddd2cd3c84b35a3145,e33deb9f125d56ddd2cd3c84b35a3145,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_c1e877e5ccdfea3117599946cc020d49,c1e877e5ccdfea3117599946cc020d49,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_f5887ad1fa7ebe8ac15ab4a1181c261d,f5887ad1fa7ebe8ac15ab4a1181c261d,332,0,0,0,4,0,0,28672,6,0,4,1048576,0,16832,0,0
VirusShare_d9c661ff42669aa097d52730fcd463a6,d9c661ff42669aa097d52730fcd463a6,332,0,0,0,5,0,0,0,12,0,4,1048576,32832,0,0,0
VirusShare_54145623441d1e91cdef6b2ede348130,54145623441d1e91cdef6b2ede348130,332,0,0,0,4,0,0,565248,7,0,5,1048576,0,37096,0,0
VirusShare_11af4aa9891fddb11b8cab124f86ead0,11af4aa9891fddb11b8cab124f86ead0,332,28,4856,0,4,0,0,4096,6,0,3,1048576,0,17527,0,0
VirusShare_7a5f9c7df94472e95bddd136c1cef421,7a5f9c7df94472e95bddd136c1cef421,332,0,0,10,5,0,0,0,7,0,8,1048576,0,51364,0,0
VirusShare_16e24934ebbc3889f895c2e74f8ed638,16e24934ebbc3889f895c2e74f8ed638,332,0,0,0,4,0,0,0,0,57,2,0,1,174,0,0
VirusShare_9e43f44062b1690b407a7cfc90d738f0,9e43f44062b1690b407a7cfc90d738f0,332,0,0,0,4,0,0,260384,2,50,5,1048576,0,1636,0,0
VirusShare_cf3bf5fa0a7c73805a54467de05c29b8,cf3bf5fa0a7c73805a54467de05c29b8,332,0,0,7,9,0,0,0,7,0,3,1048576,0,2212,0,0
VirusShare_1be8a61df032e980a5cdbc0802887fdf,1be8a61df032e980a5cdbc0802887fdf,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,3696,0,0
VirusShare_7416f02165cb3d30b4b8ea1d5cd88231,7416f02165cb3d30b4b8ea1d5cd88231,332,0,0,0,4,0,0,36864,6,0,4,1048576,0,9536,0,0
VirusShare_4a5831271b1c77690f81af988c7b5420,4a5831271b1c77690f81af988c7b5420,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_6ed7919967e1f200ea9aafc23ba426c0,6ed7919967e1f200ea9aafc23ba426c0,332,0,0,0,4,130880,69,4096,8,0,4,1048576,0,2328,0,0
VirusShare_32ad3e20a7edca15d5a2151bfa3a9160,32ad3e20a7edca15d5a2151bfa3a9160,332,0,0,0,5,0,0,24576,10,0,6,1048576,32768,56952,0,0
VirusShare_39b9a4347555c8684146533fdc6266c7,39b9a4347555c8684146533fdc6266c7,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_c8ffaaf0d90cf4b1edc54f012e8c9460,c8ffaaf0d90cf4b1edc54f012e8c9460,332,0,0,0,1,0,0,176476,2,18,4,4096,0,0,0,0
VirusShare_443657d5425b9734969dfa7d055444f0,443657d5425b9734969dfa7d055444f0,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,172396,0,0
VirusShare_85e9a836f13c57665753550d4cbc1141,85e9a836f13c57665753550d4cbc1141,332,0,0,0,4,127392,70,4096,8,0,4,1048576,0,2328,0,0
VirusShare_c4a05ec9eac60ab6c1a418999d2d0428,c4a05ec9eac60ab6c1a418999d2d0428,332,0,0,0,5,0,0,0,9,0,4,1048576,33088,19280,0,0
VirusShare_30b717946c5eef3998afe283c3055c76,30b717946c5eef3998afe283c3055c76,332,0,0,0,5,2147483648,188,0,12,0,4,1048576,0,818784,0,0
VirusShare_7ccde3183b52cb3bba7c31d5834f13a2,7ccde3183b52cb3bba7c31d5834f13a2,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_988923633e25a180904898a3b1a3e0f9,988923633e25a180904898a3b1a3e0f9,332,0,0,0,5,0,0,12288,9,0,4,1048576,0,0,0,0
VirusShare_a8c80ba2e943da044ae77aa953db8efd,a8c80ba2e943da044ae77aa953db8efd,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
VirusShare_1c6b72c5a964a8bd43741f05bab93d17,1c6b72c5a964a8bd43741f05bab93d17,332,0,0,0,4,0,0,0,0,57,2,0,1,174,0,0
VirusShare_71594c8d5ce82158ca6e8d5cf1a227e0,71594c8d5ce82158ca6e8d5cf1a227e0,332,28,94208,0,8,106560,91,106651,35,26,11,1048576,0,1932,0,0
VirusShare_2eb086220d1771e7cc8fc31e7b91acc0,2eb086220d1771e7cc8fc31e7b91acc0,332,0,0,0,4,173936,147,155648,8,0,6,1048576,0,0,0,0
VirusShare_2e412874f5a8d00f6551d8ff0dd32c25,2e412874f5a8d00f6551d8ff0dd32c25,332,0,0,0,5,0,0,4096,9,0,5,1048576,0,2096,0,0
VirusShare_b787b925a82b00e3e2bf4e2cdd2541b0,b787b925a82b00e3e2bf4e2cdd2541b0,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_883d045c06bf55be82d78e71ddabb1c8,883d045c06bf55be82d78e71ddabb1c8,332,0,0,0,5,0,0,0,9,0,2,1048576,33088,21728,0,0
VirusShare_0d6198a9fc152d5205729c77e1bd0350,0d6198a9fc152d5205729c77e1bd0350,332,28,21424,0,4,0,0,8192,11,0,3,1048576,34112,6288,0,0
VirusShare_dfe8013af3cc20a1b33127fb62e4576d,dfe8013af3cc20a1b33127fb62e4576d,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_93de8913b4ef85e4bc2ed590bf78b6a5,93de8913b4ef85e4bc2ed590bf78b6a5,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_93a104caf7b01de69614498de5cf870a,93a104caf7b01de69614498de5cf870a,332,28,4336,0,4,0,0,4096,8,0,3,1048576,0,3932,0,0
VirusShare_43d30c190d2391d49318cfc02dbe7f4f,43d30c190d2391d49318cfc02dbe7f4f,332,0,0,8,5,305260,64,0,5,1,3,0,0,1936,0,0
VirusShare_bdf780574e2f36211479a9ae3359e9d0,bdf780574e2f36211479a9ae3359e9d0,332,0,0,0,4,0,0,338944,2,50,7,1048576,0,37040,0,0
VirusShare_143e5eb5ad23a73f8bb114aa7bd44a57,143e5eb5ad23a73f8bb114aa7bd44a57,332,0,0,0,5,0,0,12288,9,0,5,1048576,32768,2496,0,0
VirusShare_6356b1ab48943d6c6087bd17a5ef4d5c,6356b1ab48943d6c6087bd17a5ef4d5c,332,0,0,0,4,0,0,15060,2,50,5,1048576,0,1636,0,0
VirusShare_8016d7c5a5dee74f605cb59c51c21320,8016d7c5a5dee74f605cb59c51c21320,332,28,4112,0,4,24688,105,4096,8,0,6,1048576,64,2072,0,0
VirusShare_1305ca3f9e07cc93c951b2bd81594a20,1305ca3f9e07cc93c951b2bd81594a20,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0,0
VirusShare_6486e97be2b15afc5ff240ab1e0e96e0,6486e97be2b15afc5ff240ab1e0e96e0,332,0,0,0,4,0,0,20480,7,0,4,1048576,0,70080,0,0
VirusShare_a7c6976b5e4ee2423bfa125ede8b4f02,a7c6976b5e4ee2423bfa125ede8b4f02,332,0,0,0,5,0,0,4096,9,0,4,1048576,32768,5152,0,0
VirusShare_af883066aa9b142817fa0b617f3e815a,af883066aa9b142817fa0b617f3e815a,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,4662372,0,0
VirusShare_1996ea3d0d4aa27605a06a092d3c2a88,1996ea3d0d4aa27605a06a092d3c2a88,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0,0
VirusShare_c03d18d0dc1a0f7bd4f5da6e38465208,c03d18d0dc1a0f7bd4f5da6e38465208,332,0,0,0,5,0,0,4096,9,0,6,1048576,1024,2360,0,0
VirusShare_bc803d6ed3cd7c2d0c033cafd31044c9,bc803d6ed3cd7c2d0c033cafd31044c9,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,2172,0,0
VirusShare_b5e08bdc5fc34e09dd00eacd8865e3cb,b5e08bdc5fc34e09dd00eacd8865e3cb,332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,4728,0,0
VirusShare_5a6f8ce01c13618d5d9a74b46dbe06df,5a6f8ce01c13618d5d9a74b46dbe06df,332,0,0,1,4,0,0,0,2,0,7,2097152,0,38912,0,0
VirusShare_e1fe2be704e48c932b947d7c4dbd86f4,e1fe2be704e48c932b947d7c4dbd86f4,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_193074b7606c6b453f8b3926557e6c92,193074b7606c6b453f8b3926557e6c92,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,174716,0,0
VirusShare_121a70ac8d1f36563c6c7f1dd9a56d80,121a70ac8d1f36563c6c7f1dd9a56d80,332,0,0,0,4,0,0,0,2,25,6,0,1,2560,0,0
VirusShare_2dfcced5aad2c54c67040134791db30a,2dfcced5aad2c54c67040134791db30a,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3152,0,0
VirusShare_40b40ad0960341a95a3fc5e0cff65d44,40b40ad0960341a95a3fc5e0cff65d44,332,0,0,0,4,0,0,122624,2,50,4,1048576,0,24884,0,0
VirusShare_4ee74aec5d1a79efb7f43a45119bbbaf,4ee74aec5d1a79efb7f43a45119bbbaf,332,0,0,170,4,0,0,4096,6,0,4,1048576,0,2604,0,0
VirusShare_c4d48dc8adb022168e5d42aea52b7ad4,c4d48dc8adb022168e5d42aea52b7ad4,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_8b202cce79d1c77f78de6f14bc662acd,8b202cce79d1c77f78de6f14bc662acd,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,3107544,0,0
VirusShare_f202c25bd81c50d6e6b316673fce9f90,f202c25bd81c50d6e6b316673fce9f90,332,0,0,0,4,0,0,4664,2,50,8,1048576,0,49852,0,0
VirusShare_04ac8b502f20c9043bb398ebb5f009ce,04ac8b502f20c9043bb398ebb5f009ce,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1884,0,0
VirusShare_94b54c5e63a5ae41e8007a11cee58ddb,94b54c5e63a5ae41e8007a11cee58ddb,332,56,143360,0,4,143728,356,443088,5,12,6,1048576,0,3564,0,0
VirusShare_2a629376ccb6ad080e9578d1a3176fda,2a629376ccb6ad080e9578d1a3176fda,332,0,0,0,5,0,0,184320,9,0,3,1048576,32768,2496,0,0
VirusShare_a6060a11b34e37866a8874ce581aa32c,a6060a11b34e37866a8874ce581aa32c,332,28,73728,5,5,0,0,258048,7,7,4,1048576,0,5632,0,0
VirusShare_b8fe83804e7a67ae2ad09edb69adf5ba,b8fe83804e7a67ae2ad09edb69adf5ba,332,28,49632,0,5,0,0,49152,9,0,6,1048576,33088,2824,0,0
VirusShare_331cac52b37bfb53a173676a7f35e2d6,331cac52b37bfb53a173676a7f35e2d6,332,0,0,0,5,0,0,0,75,247,4,1048576,0,0,0,0
VirusShare_f471f0b4a00277648298dcff5dffc6cf,f471f0b4a00277648298dcff5dffc6cf,332,0,0,32,4,0,0,0,6,0,5,1048576,0,31212,0,0
VirusShare_2841f5caad0f8c3de5526e8d7d6f19c8,2841f5caad0f8c3de5526e8d7d6f19c8,332,0,0,0,5,0,0,98304,9,0,4,8000000,32768,38608,0,0
VirusShare_14f1e6f9307482bcb7b8cef48959e580,14f1e6f9307482bcb7b8cef48959e580,332,0,0,0,4,0,0,16384,6,0,3,1114112,0,0,0,0
VirusShare_0e9e1659afec3ca2b1e7665fee598b69,0e9e1659afec3ca2b1e7665fee598b69,332,28,4096,0,5,38768,105,76352,10,0,4,1048576,0,840,0,0
VirusShare_6b3f01729d9f544a9ade26bdda98041f,6b3f01729d9f544a9ade26bdda98041f,332,0,0,0,5,0,0,4096,8,0,4,1048576,0,3976,0,0
VirusShare_cf4b08066bb8b661b376d233c40c865b,cf4b08066bb8b661b376d233c40c865b,332,0,0,0,4,0,0,0,6,0,3,1048576,0,0,0,0
VirusShare_57118fb95fca7c0679415dc2e36770e5,57118fb95fca7c0679415dc2e36770e5,332,0,0,0,5,0,0,323584,9,0,5,1048576,32768,2496,0,0
VirusShare_25d14efe3dcf80047ef96042624589c0,25d14efe3dcf80047ef96042624589c0,332,0,0,0,4,62752,88,61440,8,0,6,1048576,64,1052,0,0
VirusShare_7b9c9db62e9d8a419419953a2dafbc7d,7b9c9db62e9d8a419419953a2dafbc7d,332,0,0,8,8,0,0,0,7,0,6,1048576,0,13560,0,0
VirusShare_7e3d110ada89f4fe4b5cc3959bff7994,7e3d110ada89f4fe4b5cc3959bff7994,332,0,0,0,5,0,0,200704,9,0,6,1048576,0,2824,0,0
VirusShare_23295a2d0d33d467b38a3bc99676f42a,23295a2d0d33d467b38a3bc99676f42a,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,231196,0,0
VirusShare_d2e7e238b43c36d34c858f52ec424360,d2e7e238b43c36d34c858f52ec424360,332,28,6736,0,4,0,0,4096,6,0,3,1048576,0,11480,0,0
VirusShare_6df0936ca6c584ff621e56897c38296a,6df0936ca6c584ff621e56897c38296a,332,0,0,0,4,0,0,274868,2,50,9,1048576,0,0,0,0
VirusShare_684e0834d46bc900bf6169533c5cee65,684e0834d46bc900bf6169533c5cee65,332,0,0,0,4,65536,115,0,5,0,8,1048576,0,361024,0,0
VirusShare_7bb96e06ec2ec390ef4ffe00a6ffceb0,7bb96e06ec2ec390ef4ffe00a6ffceb0,332,0,0,0,4,54512,112,32768,2,25,5,1048576,0,5276,0,0
VirusShare_326aefc909158b5da99470e054155728,326aefc909158b5da99470e054155728,332,0,0,0,4,0,0,81920,6,0,4,1048576,0,10120,0,0
VirusShare_4a0c9bbf7f677b30c20cf5e43b015860,4a0c9bbf7f677b30c20cf5e43b015860,332,0,0,0,4,18704,125,4096,8,0,4,1048576,0,11448,0,0
VirusShare_74f599e80e5dbe24581c2c23aaa2a8b0,74f599e80e5dbe24581c2c23aaa2a8b0,332,56,44194,5,5,0,0,4096,6,20,4,262144,34816,37160,0,0
VirusShare_0fb5388925220accdbb465afa9cf7a36,0fb5388925220accdbb465afa9cf7a36,332,0,0,0,4,0,0,0,5,12,4,1048576,0,657272,0,0
VirusShare_e44f5b70c732dfa6ea302f1b48c00b1f,e44f5b70c732dfa6ea302f1b48c00b1f,332,0,0,0,4,0,0,0,2,25,8,1048576,0,175784,0,0
VirusShare_9e77076c65603f30254c4832e3160311,9e77076c65603f30254c4832e3160311,332,0,0,0,5,0,0,4096,9,0,4,1048576,32768,19824,0,0
VirusShare_c6bd2176dc5ff551664dc6ad46d69559,c6bd2176dc5ff551664dc6ad46d69559,332,0,0,12,4,0,0,0,6,0,3,1048576,0,21676,0,0
VirusShare_fe59df245a1eb28bb845084ddb5ec378,fe59df245a1eb28bb845084ddb5ec378,332,0,0,0,5,0,0,4096,9,0,5,1048576,0,2096,0,0
VirusShare_709519ae2aadaece36a8506b6ff75be4,709519ae2aadaece36a8506b6ff75be4,332,56,147600,0,4,148496,186,147456,5,12,5,1048576,0,808,0,0
VirusShare_177068f72d69a4594bc3721fc9c1d6f0,177068f72d69a4594bc3721fc9c1d6f0,332,0,0,0,4,0,0,0,5,12,3,1048576,0,172,0,0
VirusShare_ea9dfcb1de0eb98c0dcb7e49b546db15,ea9dfcb1de0eb98c0dcb7e49b546db15,332,0,0,0,4,65536,115,0,5,0,8,1048576,0,24472,0,0
VirusShare_a01bc98b621f784d3c673e7f7177f6ad,a01bc98b621f784d3c673e7f7177f6ad,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_0e1d6930b6fff62267532755593e0b78,0e1d6930b6fff62267532755593e0b78,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_6a30c457ca233ca9d1fe4a82469976db,6a30c457ca233ca9d1fe4a82469976db,332,0,0,0,4,0,0,34128,2,50,5,1048576,0,1799696,0,0
VirusShare_195916c9a046eacec7f6e56a786c544a,195916c9a046eacec7f6e56a786c544a,332,0,0,0,4,5004,40,110592,9,0,4,1048576,0,1024,0,0
VirusShare_3146ba7e3dcbde23b851468c887d6d90,3146ba7e3dcbde23b851468c887d6d90,332,0,0,0,4,24416,102,4096,7,0,4,1048576,0,62288,0,0
VirusShare_133ac0c2fbea4f0402f6ca9744868e75,133ac0c2fbea4f0402f6ca9744868e75,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_b2b2039539b098ecd78520acf5a075a0,b2b2039539b098ecd78520acf5a075a0,332,28,49152,0,11,507968,92,610304,36,27,13,1048576,0,3548,0,0
VirusShare_02414b8c8614cbea63c8afd03332d9bb,02414b8c8614cbea63c8afd03332d9bb,332,0,0,9,7,420096,68,0,7,0,3,0,0,2100,0,0
VirusShare_d5219e812f9207c47e7e010bb6640700,d5219e812f9207c47e7e010bb6640700,332,0,0,0,4,0,0,20480,7,0,4,1048576,0,63736,0,0
VirusShare_6d9050185542e907825310ea13e8dfd8,6d9050185542e907825310ea13e8dfd8,332,0,0,1,4,0,0,0,6,0,3,1048576,0,7348,0,0
VirusShare_2e7446413223c1efba170081f00c686c,2e7446413223c1efba170081f00c686c,332,0,0,0,4,0,0,98304,5,12,5,1048576,0,4208,0,0
VirusShare_ab0abdb2802c86c622914e854161b71e,ab0abdb2802c86c622914e854161b71e,332,0,0,0,4,0,0,274868,2,50,9,1048576,0,0,0,0
VirusShare_db0b91e0724553ba47ec7f0daf6f538d,db0b91e0724553ba47ec7f0daf6f538d,332,0,0,5,5,477584,144,356352,11,0,5,1048576,64,16,0,0
VirusShare_117d2ae675835387534b4374e070f592,117d2ae675835387534b4374e070f592,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_6366f75e3c49a61c4a427886209c2570,6366f75e3c49a61c4a427886209c2570,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_33881f029b9e00a35d4e3fe709097c10,33881f029b9e00a35d4e3fe709097c10,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_2a3ac47662b55f85bd1bd2beb9826685,2a3ac47662b55f85bd1bd2beb9826685,332,0,0,0,4,124076,94,118784,6,0,5,1048576,0,27232,0,0
VirusShare_4517b98f01da9498b83bcea8ff532a5a,4517b98f01da9498b83bcea8ff532a5a,332,0,0,0,4,0,0,192820,2,50,10,1048576,0,49852,0,0
VirusShare_0bde545491e692b0124b41bbbd3fcff3,0bde545491e692b0124b41bbbd3fcff3,332,28,106928,0,5,0,0,106496,10,0,4,1048576,32768,16828,0,0
VirusShare_699f574e850a5c8fd03a29c3d4594730,699f574e850a5c8fd03a29c3d4594730,332,0,0,0,4,0,0,0,2,25,8,1048576,0,20480,0,0
VirusShare_46bb7a4565bc6db321b5ee29207965ec,46bb7a4565bc6db321b5ee29207965ec,332,0,0,0,5,0,0,4096,9,0,6,1048576,0,2096,0,0
VirusShare_68507a5f16c51de407807adab575c590,68507a5f16c51de407807adab575c590,332,0,0,0,4,0,0,223380,2,50,5,1048576,0,576,0,0
VirusShare_ae961a37c29882382517fd3e56218e07,ae961a37c29882382517fd3e56218e07,332,0,0,1,4,0,0,4096,6,0,4,1048576,0,10328,0,0
VirusShare_206e105f27b6bce4c8b70815705ba74c,206e105f27b6bce4c8b70815705ba74c,332,0,0,0,5,0,0,212992,9,0,4,1048576,0,0,0,0
VirusShare_1803373c885bc054a6069addd0972bb3,1803373c885bc054a6069addd0972bb3,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
VirusShare_743604b03509abbb08894304c03b0794,743604b03509abbb08894304c03b0794,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_34016905603c92a45b2de5810c3cc92c,34016905603c92a45b2de5810c3cc92c,332,0,0,0,4,0,0,376832,6,0,4,1048576,0,215104,0,0
